"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128"
"1" 11.1713395638629 4.601246105919 3.44548286604361 20.1993769470405 118.267912772586 32.0841121495327 5.28971962616822 4.64485981308411 14.0436137071651 8.11526479750779 7.34267912772586 28.3769470404984 105.271028037383 29.1121495327103 6.25545171339564 6.65420560747664 17.6479750778816 13.8940809968847 11.2398753894081 20.3769470404984 47.7663551401869 18.9532710280374 10.0996884735202 11.2990654205607 21.0155763239875 13.5077881619938 12.9968847352025 11.6105919003115 16.6728971962617 10.0591900311526 9.44236760124611 11.3177570093458 15.4143302180685 4.2398753894081 2.64797507788162 24.785046728972 135.323987538941 39.7102803738318 4.4392523364486 4.69470404984424 17.6043613707165 11.2585669781931 9.1619937694704 38.607476635514 122.355140186916 38.595015576324 10.9096573208723 11.4579439252336 21.4080996884735 19.7601246105919 20.4890965732087 30.7196261682243 58.6510903426791 28.816199376947 18.2710280373832 17.8629283489097 25.0809968847352 15.7601246105919 18.1806853582555 15.3333333333333 22 14.0093457943925 12.6635514018692 15.5856697819315 15.9563862928349 5.64485981308411 3.35202492211838 26.9595015576324 136.190031152648 39.0280373831776 3.46417445482866 4.52959501557632 14.4485981308411 11.98753894081 11.5389408099688 37.5669781931464 129.971962616822 43.01246105919 7.22741433021807 6.77258566978193 21.1401869158878 21.0841121495327 20.7507788161994 30.3489096573209 59.8816199376947 28.4205607476636 17.8006230529595 16.0560747663551 23.5669781931464 15.2647975077882 15.7943925233645 13.5981308411215 21.2523364485981 13.7757009345794 15.2866043613707 15.7476635514019 13.9127725856698 6.60436137071651 5.49844236760125 28.588785046729 123.685358255452 27.9345794392523 2.13395638629284 2.8785046728972 10.4890965732087 5.8785046728972 6.52647975077882 30.8566978193146 119.358255451713 32.8660436137072 5.63239875389408 4.95638629283489 19.5451713395639 11.183800623053 10.4641744548287 16.5919003115265 45.2056074766355 21.5638629283489 14.6292834890966 13.5794392523364 19.809968847352 9.66978193146417 9.73208722741433 8.65109034267913 17.4922118380062 11.9750778816199 15.7694704049844 14.9719626168224
"2" 9.62777777777778 9.37777777777778 16.2611111111111 31.8555555555556 57.9416666666667 31.6277777777778 16.3527777777778 7.40277777777778 23.0361111111111 23.9611111111111 29.7222222222222 27.1055555555556 32.0194444444444 18.1722222222222 19.1 20.9833333333333 22.1944444444444 26.1333333333333 32.5222222222222 15.55 10.8944444444444 15.8777777777778 41.1361111111111 31.2416666666667 15.9694444444444 18.1972222222222 25.6722222222222 13.125 11.575 19.7361111111111 34.4972222222222 19.0305555555556 11.8361111111111 8.00555555555556 12.2944444444444 39.4916666666667 89.4611111111111 48.0916666666667 19.0527777777778 9.61388888888889 69.4138888888889 33.3111111111111 17.325 19.8944444444444 38.0027777777778 22.7722222222222 43.125 76.5722222222222 30.8444444444444 23.7388888888889 32.5388888888889 15.9166666666667 10.675 36.0666666666667 98.3722222222222 74.8916666666667 12.1138888888889 13.2805555555556 26.8277777777778 18.8888888888889 18.8138888888889 42.2777777777778 70.0277777777778 26.85 11.2055555555556 8.38611111111111 16.2111111111111 48.675 96.3916666666667 44.225 13.0416666666667 7.78888888888889 61.0555555555556 79.4138888888889 52.9916666666667 26.8416666666667 43.1444444444444 22.05 14.5527777777778 26.9527777777778 26.5416666666667 77.6888888888889 109.991666666667 42.2666666666667 10.1555555555556 11.3833333333333 21.8166666666667 18.3666666666667 12.775 37.7638888888889 80.1277777777778 39.9972222222222 17.3694444444444 14.0166666666667 18.7944444444444 9.50555555555556 9.525 7.92222222222222 13.7638888888889 35.5472222222222 70.9416666666667 33.7555555555556 14.125 7.95 21.275 16.7916666666667 17.3944444444444 21.0638888888889 42.0111111111111 34.2527777777778 30.2611111111111 22.1138888888889 20.3861111111111 27.0694444444444 39.3277777777778 17.3111111111111 12.7611111111111 21.3555555555556 33.6416666666667 23.8805555555556 18.7388888888889 25.4166666666667 34.2805555555556 13.7 10.1138888888889 13.3861111111111 24.4972222222222 19.3694444444444
"3" 11.187898089172 6.05732484076433 9.98089171974522 13.8057324840764 11.2006369426752 8.29617834394904 13.0923566878981 17.9904458598726 13.8343949044586 7.13375796178344 10.0286624203822 12.5859872611465 8.26114649681529 8.62738853503185 27.6496815286624 41.9936305732484 19.3025477707006 7.59872611464968 6.26114649681529 7.74522292993631 4.2515923566879 5.61464968152866 51.4808917197452 84.8789808917197 26.1624203821656 6.99044585987261 4.04777070063694 2.51910828025478 1.9968152866242 6.14331210191083 57.5063694267516 93.640127388535 20.703821656051 6.21337579617834 7.1624203821656 9.05732484076433 11 11.0796178343949 22.187898089172 44.7261146496815 51.9968152866242 7.09235668789809 3.80573248407643 4.00636942675159 3.92675159235669 7.48726114649681 66.6019108280255 123.512738853503 25.3025477707006 5.35668789808917 3.85987261146497 2.70700636942675 3.40445859872611 14.2165605095541 110.082802547771 126.942675159236 20.7070063694268 5.67197452229299 6.13375796178344 6.15286624203822 4.90764331210191 11.3343949044586 75.7929936305732 97.7707006369427 41.1114649681529 6.71337579617834 5.21337579617834 5.49044585987261 6.62420382165605 10.2006369426752 31.2197452229299 80.4617834394904 96.0031847133758 20.859872611465 6.45859872611465 3.70700636942675 3.14968152866242 4.87579617834395 32.4140127388535 121.923566878981 53.3152866242038 24.812101910828 18.6942675159236 11.5987261146497 9.48407643312102 13.2197452229299 50.5668789808917 79.2261146496815 18.2643312101911 10.156050955414 15.796178343949 16.156050955414 10.203821656051 10.968152866242 35.4936305732484 43.2611464968153 42.6687898089172 9.82165605095541 3.70063694267516 2.81847133757962 3.92356687898089 8.84076433121019 32.3184713375796 77.9745222929936 56.4968152866242 15.8375796178344 10.9171974522293 7.14968152866242 5.81210191082803 6.71337579617834 26.0764331210191 84.4394904458599 31.8821656050955 17.1656050955414 20.7292993630573 14.8917197452229 9.09872611464968 7.14968152866242 20.1305732484076 43.359872611465 15.0445859872611 11.6783439490446 19.8248407643312 21.5222929936306 11.1337579617834 6.68152866242038 13.3917197452229 20.2993630573248
"4" 8.09214092140921 31.2411924119241 81.2791327913279 36.2520325203252 12.0162601626016 9.96747967479675 10.8157181571816 6.83739837398374 12.3550135501355 47.8590785907859 98.9783197831978 41.8184281842818 10.7940379403794 7.70189701897019 10.7127371273713 8.64769647696477 17.5311653116531 48.6666666666667 87.3739837398374 38.4986449864499 10.6693766937669 8.19512195121951 13.7886178861789 13.9945799457995 15.3929539295393 33.0677506775068 63.4336043360434 26.639566395664 10.7479674796748 9.62330623306233 16.9756097560976 14.9593495934959 9.4579945799458 14.7723577235772 32.4254742547425 22.130081300813 20.7506775067751 47.0135501355014 71.2059620596206 23.2330623306233 24.4092140921409 33.520325203252 44.550135501355 24.4959349593496 23.8265582655827 54.5609756097561 76.710027100271 34.6151761517615 57.4173441734417 34.9457994579946 29.4471544715447 15.0189701897019 11.6829268292683 18.4525745257453 62.6070460704607 88.3631436314363 22.0406504065041 13.7588075880759 16.2818428184282 11.8834688346883 15.2737127371274 27.4661246612466 66.5257452574526 54.8075880758808 8 5.85636856368564 8.04607046070461 5.21680216802168 9.45528455284553 49.2276422764228 100.558265582656 39.7669376693767 11.8130081300813 6.93224932249322 6.90785907859079 5.64227642276423 11.5691056910569 73.3116531165312 119.962059620596 52.9214092140921 26.9864498644986 8.95121951219512 6.40650406504065 7.59349593495935 9.79674796747967 30.3252032520325 107.387533875339 96.550135501355 12.3929539295393 8.2710027100271 11.360433604336 12.2574525745257 14.9539295392954 30.5962059620596 69.8807588075881 41.4932249322493 8.46612466124661 12.3848238482385 15.7560975609756 8.62872628726287 8.21409214092141 14.9512195121951 34.3523035230352 17.6205962059621 12.2710027100271 14.5718157181572 17.2168021680217 11.9214092140921 10.6341463414634 17.739837398374 42.1707317073171 21.2926829268293 12.9566395663957 12.6720867208672 14.9674796747967 14.1436314363144 14.3577235772358 19.7560975609756 37.1707317073171 20.5853658536585 8.420054200542 9.26287262872629 14.2493224932249 14.1680216802168 14.1246612466125 17.2628726287263 28.0948509485095 14.7154471544715
"5" 10.1412639405204 38.6245353159851 46.7174721189591 14.8884758364312 10.8289962825279 24.9293680297398 23.4684014869888 7.75836431226766 15.9479553903346 95.0223048327138 78.5910780669145 13.4944237918216 7.54646840148699 19.6059479553903 16.4795539033457 6.40520446096654 19.0260223048327 114.416356877323 80.6245353159851 6.70631970260223 3.52788104089219 10.9814126394052 10.82156133829 7.07434944237918 14.3420074349442 75.550185873606 49.5836431226766 8.56505576208178 9.11524163568773 18.6988847583643 14.1301115241636 5.9814126394052 13.6171003717472 15.7657992565056 15.7211895910781 11.6579925650558 14.0966542750929 40.5836431226766 56.817843866171 20.5390334572491 19.631970260223 29.1040892193309 24.7657992565056 9.27137546468401 12.9851301115242 65.6505576208178 88.1486988847584 36.639405204461 16.1449814126394 90.8066914498141 51.2825278810409 5.65799256505576 15.2527881040892 82.6059479553903 70.3977695167286 14.5241635687732 21.2304832713755 110.550185873606 70.1189591078067 5.9368029739777 5.81040892193309 24.6765799256506 18.8587360594796 5.69516728624535 18.7434944237918 22.3197026022305 17.8252788104089 11.271375464684 12.7583643122677 26.8736059479554 31.3866171003717 19.635687732342 36.7434944237918 36.1710037174721 27.5650557620818 15.5315985130112 15.8921933085502 33.9776951672862 42.8884758364312 34.0446096654275 17.2193308550186 25.6096654275093 21.7360594795539 17.0706319702602 36.4126394052045 86.2899628252788 56.6579925650558 14.7397769516729 17.1078066914498 41.0520446096654 17.7397769516729 6.78438661710037 16.9553903345725 67.2416356877323 50.3382899628253 12.3828996282528 15.3197026022305 17.1561338289963 15.2453531598513 10.0966542750929 10.6728624535316 19.5724907063197 19.1152416356877 12.8959107806691 24.1561338289963 24.1710037174721 20.2862453531599 12.0260223048327 12.9033457249071 21.9851301115242 25.003717472119 18.817843866171 19.8773234200744 24.3977695167286 20.5501858736059 13.8475836431227 16.9665427509294 28.5092936802974 27.8289962825279 15.5278810408922 11.0669144981413 15.6617100371747 13.7063197026022 10.003717472119 17.2788104089219 35.5241635687732 26.0297397769517 11.5836431226766
"6" 19.5106382978723 13.9858156028369 15.5390070921986 14.8687943262411 14.4645390070922 10.145390070922 14.4113475177305 17.2553191489362 35.7375886524823 17.9858156028369 14.4184397163121 14.2624113475177 13.5992907801418 12.3900709219858 24 35.2624113475177 25.8936170212766 15.0957446808511 12.8049645390071 10.9503546099291 15.1808510638298 22.5957446808511 43.8368794326241 42.9787234042553 14.2730496453901 11.5673758865248 10.9609929078014 11.6276595744681 27.9326241134752 34.7659574468085 32.6241134751773 19.2801418439716 30.6347517730496 16.2553191489362 15.7836879432624 16.4929078014184 17.8510638297872 17.7553191489362 21.0709219858156 25.1843971631206 85.0070921985816 20.7234042553191 9.92198581560284 8.36170212765957 8.81914893617021 13.0780141843972 48.709219858156 96.0141843971631 35.7836879432624 10.7659574468085 6.0354609929078 5.82269503546099 18.5567375886525 48.9574468085106 95.8723404255319 85.386524822695 10.0709219858156 5.90070921985816 6.30141843971631 18.1028368794326 61.386524822695 71.9326241134752 53.1063829787234 22.0531914893617 42.6560283687943 18.6099290780142 11.9787234042553 14.5283687943262 20.7801418439716 17.563829787234 18.3014184397163 27.5815602836879 117.804964539007 51.3723404255319 8.68085106382979 5.67375886524823 8.33687943262411 10.6631205673759 19.0141843971631 70.4539007092199 70.6808510638298 40.741134751773 19.2517730496454 23.1879432624113 40.3191489361702 35.2517730496454 40.5851063829787 44.1241134751773 8.72695035460993 5.92198581560284 10.6914893617021 47.1276595744681 104.723404255319 53.9929078014184 15.7695035460993 8.28014184397163 38.468085106383 15.5780141843972 8.74113475177305 10.1737588652482 18.4716312056738 13.7234042553191 14.6063829787234 25.8085106382979 97.241134751773 44.5212765957447 12.677304964539 7.93971631205674 10.3262411347518 8.08156028368794 10.436170212766 41.6595744680851 54.5425531914894 39.5851063829787 30.4929078014184 33.4893617021277 35.7446808510638 11.7340425531915 8.3936170212766 19.709219858156 7.74468085106383 8.0354609929078 17.5106382978723 51.290780141844 83.3758865248227 25.0390070921986 7.79432624113475 6.43262411347518
"7" 3.45054945054945 24.4010989010989 122.662087912088 19.8708791208791 2.30769230769231 4.27197802197802 21.1016483516484 6.16208791208791 4.42032967032967 32.0549450549451 132.535714285714 24.9313186813187 3.67582417582418 5.96703296703297 27.0302197802198 7.67582417582418 4.76923076923077 29.9423076923077 132.321428571429 25.9313186813187 3.83516483516484 6.79395604395604 28.217032967033 7.39010989010989 3.11538461538462 23.6456043956044 116.461538461538 20.0384615384615 4.92032967032967 6.50549450549451 23.043956043956 6.51098901098901 3.55769230769231 8.59065934065934 59.282967032967 11.2252747252747 2.78571428571429 20.760989010989 110.32967032967 26.8543956043956 4.04120879120879 13.3269230769231 75.0824175824176 13.4450549450549 3.56318681318681 25.5412087912088 124.175824175824 41.8983516483516 3.68681318681319 15.2884615384615 76.5796703296703 12.2664835164835 3.94230769230769 33.3516483516484 125.403846153846 30.4835164835165 4.06593406593407 15.0604395604396 61.4752747252747 8.8543956043956 4.28021978021978 20.8791208791209 106.074175824176 25.521978021978 9.52197802197802 7.03021978021978 12.8736263736264 5.78296703296703 5.56868131868132 16.3186813186813 77.0137362637363 27.8983516483516 13.706043956044 10.0741758241758 15.0879120879121 11.7445054945055 10.4945054945055 23.206043956044 86.1813186813187 35.9313186813187 11.2197802197802 11.4203296703297 14.4478021978022 10.9615384615385 12 29.5302197802198 84.706043956044 25.6923076923077 5.41758241758242 6.70879120879121 12.7994505494505 8.68681318681319 10.7335164835165 23.6043956043956 72.9642857142857 17.0357142857143 9.56593406593407 9.22527472527472 14.0989010989011 7.36538461538461 6.18131868131868 7.39285714285714 19.2417582417582 11.228021978022 9.62637362637363 10.4862637362637 16.7252747252747 11.2252747252747 9.03846153846154 10.8296703296703 22.0467032967033 12.6318681318681 9.6510989010989 10.5467032967033 16.1346153846154 10.8186813186813 8.93681318681319 10.967032967033 20.1593406593407 11.9697802197802 6.32417582417582 7.57417582417582 13.4697802197802 8.96153846153846 10.3763736263736 10.1483516483516 17.7692307692308 8.48351648351648
"8" 37.2739018087855 17.0645994832041 9.90180878552971 13.9560723514212 35.0103359173127 26.4444444444444 16.2558139534884 22.1550387596899 29.2170542635659 16.3229974160207 15.1989664082687 32.9664082687339 77.8423772609819 36.7777777777778 12.2118863049096 13.2325581395349 83.7390180878553 32.2480620155039 12.2248062015504 13.0077519379845 29.2945736434109 15.5193798449612 12.9173126614987 41.8242894056848 25.2299741602067 10.8733850129199 9.50387596899225 21.4780361757106 63.8630490956072 29.9767441860465 12.1989664082687 17.3307493540052 53.405684754522 23.9741602067183 9.95348837209302 11.8191214470284 35.9896640826873 33.1447028423773 20.8191214470284 31.0284237726098 38.8527131782946 12.7571059431525 6.4031007751938 22.7545219638243 99.0180878552972 86.5839793281654 26.687338501292 25.4909560723514 108.819121447028 26.1343669250646 5.67441860465116 12.625322997416 41.5478036175711 26.6434108527132 21.3540051679587 79.2558139534884 26.9948320413437 8.8733850129199 8.12403100775194 35.5064599483204 93.0516795865633 40.7571059431525 11.937984496124 17.671834625323 53.2015503875969 34.0129198966408 16.7054263565891 11.4315245478036 20.5555555555556 21.0129198966408 17.1808785529716 30.6175710594315 31.1033591731266 20.9483204134367 13.6899224806202 15.0878552971576 53.7209302325581 81.9741602067184 49.9664082687339 35.7286821705426 62.2894056847545 14.6795865633075 13.6976744186047 25.2532299741602 43.7105943152455 35.7958656330749 42.8191214470284 76.2248062015504 16.2790697674419 7.51679586563307 11.5658914728682 42.3385012919897 86.0439276485788 39.2609819121447 15.2325581395349 13.7726098191214 34.2739018087855 26.3204134366925 19.0852713178295 12.8449612403101 16.0180878552972 12.1602067183463 12.749354005168 20.8165374677003 30.1808785529716 29.640826873385 28.6640826873385 26.4987080103359 27.9405684754522 16.968992248062 14.6227390180879 18.2454780361757 27.7467700258398 23.2609819121447 27.656330749354 35.1834625322997 38.4289405684755 17.0103359173127 12.7131782945736 15.5219638242894 13.8759689922481 10.3824289405685 15.1472868217054 29.6046511627907 53.5762273901809 24.4599483204134 13.9509043927649 11.1602067183463
"9" 26.8392857142857 14.7291666666667 16.3630952380952 15.797619047619 16.1190476190476 17.6845238095238 33.5863095238095 44 34.1190476190476 14.6815476190476 12.8928571428571 12.6934523809524 15.3363095238095 28.0833333333333 54.6279761904762 62.7232142857143 21.7708333333333 11.1517857142857 12.9970238095238 16.9940476190476 23.6041666666667 40.5922619047619 55.75 42.1815476190476 17.0625 13.25 15.5952380952381 15.4940476190476 20.75 31.7738095238095 36.2857142857143 23.5714285714286 40.3035714285714 16.1994047619048 13.9077380952381 17.8988095238095 14.8184523809524 16.7053571428571 45.7976190476191 70.4880952380952 27.0446428571429 29.4166666666667 56.1547619047619 82.7559523809524 42.6220238095238 19.4375 35.8601190476191 45.0029761904762 46.5803571428571 83.3809523809524 61.125 31.6279761904762 20.9166666666667 30.1428571428571 31.4553571428571 23.3005952380952 18.0803571428571 23.1904761904762 18.5416666666667 19.6011904761905 30.9702380952381 49.3333333333333 40.9523809523809 18.8511904761905 32.5892857142857 27.2142857142857 33.8422619047619 50.6160714285714 32.2976190476191 11.4732142857143 13.7083333333333 28.6220238095238 20.9047619047619 23.0922619047619 41.9851190476191 98.2053571428571 85.9553571428571 24.3184523809524 9.64880952380952 10.5922619047619 83.0386904761905 100.035714285714 47.8601190476191 24.4345238095238 18.8333333333333 11.375 9.96428571428571 22.7202380952381 37.1785714285714 57.2559523809524 39.6875 23.0654761904762 20.5714285714286 19.2291666666667 13.9285714285714 14.5 19.1785714285714 20.6488095238095 26.0238095238095 39.5922619047619 34.9553571428571 15.4613095238095 9.61011904761905 12.1755952380952 16.9672619047619 14.1011904761905 20.3005952380952 42.8601190476191 54.5238095238095 31.0297619047619 20.9613095238095 16.8184523809524 51.1071428571429 40.2321428571429 21.1220238095238 13.1785714285714 15.0654761904762 18.8005952380952 24.8660714285714 35.5416666666667 35.6488095238095 41.9583333333333 30.4107142857143 15.6666666666667 11.7708333333333 10.7559523809524 14.4761904761905 20.9404761904762
"10" 22.0385964912281 7.79298245614035 13.0385964912281 22.1087719298246 12.7719298245614 7.74035087719298 20.8385964912281 62.1263157894737 40.3929824561404 7.13684210526316 9.5719298245614 20.4070175438596 9.32982456140351 6.35438596491228 36.2561403508772 111.884210526316 18.7508771929825 6.87017543859649 21.1754385964912 67.7859649122807 30.6456140350877 10.7614035087719 28.8771929824561 66.8771929824561 12.4210526315789 11.8175438596491 29.0982456140351 56.2947368421053 24.1508771929825 10.0526315789474 13.8947368421053 19.2771929824561 41.4456140350877 5.77543859649123 6.4140350877193 17.2736842105263 9.30877192982456 6.43508771929825 36.9017543859649 113.301754385965 28.7964912280702 5.49824561403509 27.5929824561404 100.389473684211 44.2701754385965 8.51929824561403 27.6561403508772 96.7298245614035 16.659649122807 15.6280701754386 55.0982456140351 106.642105263158 40.3859649122807 11.1894736842105 16.5368421052632 27.3649122807018 19.859649122807 17.3614035087719 31.8035087719298 43.5578947368421 19.8421052631579 13.1859649122807 19.0771929824561 27.8561403508772 35.0982456140351 10.6842105263158 19.6912280701754 55.0105263157895 19.9684210526316 6.51929824561403 20.9543859649123 79.4561403508772 12.3298245614035 7.87368421052632 27.3578947368421 100.968421052632 69.1333333333333 23.1684210526316 18.719298245614 23.3333333333333 26.2912280701754 19.8245614035088 25.2105263157895 45.2385964912281 35.8736842105263 26.2947368421053 33.1473684210526 33.9333333333333 24.5438596491228 15.7122807017544 20.7754385964912 26.1333333333333 18.2456140350877 13.719298245614 23.5122807017544 33.2631578947368 15.4526315789474 11.6385964912281 24.1614035087719 58.1649122807018 26.7684210526316 8.76491228070175 9.84561403508772 19.3649122807018 13.880701754386 10.2947368421053 21.3543859649123 50.8701754385965 35.7333333333333 16.3228070175439 17.1298245614035 19.5263157894737 20.0245614035088 13.459649122807 17.0701754385965 26.7684210526316 23.9824561403509 19.4912280701754 23.4385964912281 27.2385964912281 19.1438596491228 11.8315789473684 14.5824561403509 19.1438596491228 17.0912280701754 11.9614035087719 17.7122807017544 25.0736842105263
